,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,freq,Frequency,section,Section
143,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.2.c.A,Current account - Goods and services - Goods - Nonmonetary gold - Credit - Annual,2015,2015-01-01,1145.0,1145.0,A,Annual,,
144,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.2.c.A,Current account - Goods and services - Goods - Nonmonetary gold - Credit - Annual,2016,2016-01-01,2868.0,2868.0,A,Annual,,
145,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.2.c.A,Current account - Goods and services - Goods - Nonmonetary gold - Credit - Annual,2017,2017-01-01,2105.207663,2105.207663,A,Annual,,
146,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.2.c.A,Current account - Goods and services - Goods - Nonmonetary gold - Credit - Annual,2018,2018-01-01,1958.416222,1958.416222,A,Annual,,
147,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.2.c.A,Current account - Goods and services - Goods - Nonmonetary gold - Credit - Annual,2019,2019-01-01,3178.201594,3178.201594,A,Annual,,
148,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.2.c.A,Current account - Goods and services - Goods - Nonmonetary gold - Credit - Annual,2020,2020-01-01,7387.0,7387.0,A,Annual,,
149,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.2.c.A,Current account - Goods and services - Goods - Nonmonetary gold - Credit - Annual,2021,2021-01-01,4162.0,4162.0,A,Annual,,
150,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.2.d.A,Current account - Goods and services - Goods - Nonmonetary gold - Debit - Annual,2007,2007-01-01,3958.0,3958.0,A,Annual,,
151,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.2.d.A,Current account - Goods and services - Goods - Nonmonetary gold - Debit - Annual,2008,2008-01-01,3039.54112,3039.54112,A,Annual,,
152,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.2.d.A,Current account - Goods and services - Goods - Nonmonetary gold - Debit - Annual,2009,2009-01-01,2608.3512,2608.3512,A,Annual,,
153,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.2.d.A,Current account - Goods and services - Goods - Nonmonetary gold - Debit - Annual,2010,2010-01-01,2909.023845,2909.023845,A,Annual,,
154,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.2.d.A,Current account - Goods and services - Goods - Nonmonetary gold - Debit - Annual,2011,2011-01-01,3582.398001,3582.398001,A,Annual,,
155,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.2.d.A,Current account - Goods and services - Goods - Nonmonetary gold - Debit - Annual,2012,2012-01-01,4247.68344,4247.68344,A,Annual,,
156,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.2.d.A,Current account - Goods and services - Goods - Nonmonetary gold - Debit - Annual,2013,2013-01-01,4590.63696,4590.63696,A,Annual,,
157,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.2.d.A,Current account - Goods and services - Goods - Nonmonetary gold - Debit - Annual,2014,2014-01-01,4750.129752,4750.129752,A,Annual,,
158,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.2.d.A,Current account - Goods and services - Goods - Nonmonetary gold - Debit - Annual,2015,2015-01-01,10245.614,10245.614,A,Annual,,
159,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.2.d.A,Current account - Goods and services - Goods - Nonmonetary gold - Debit - Annual,2016,2016-01-01,7584.85,7584.85,A,Annual,,
160,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.2.d.A,Current account - Goods and services - Goods - Nonmonetary gold - Debit - Annual,2017,2017-01-01,8772.44388839,8772.44388839,A,Annual,,
161,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.2.d.A,Current account - Goods and services - Goods - Nonmonetary gold - Debit - Annual,2018,2018-01-01,11038.562634189999,11038.562634189999,A,Annual,,
162,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.2.d.A,Current account - Goods and services - Goods - Nonmonetary gold - Debit - Annual,2019,2019-01-01,7967.8299327899995,7967.8299327899995,A,Annual,,
163,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.2.d.A,Current account - Goods and services - Goods - Nonmonetary gold - Debit - Annual,2020,2020-01-01,3979.4300000000003,3979.4300000000003,A,Annual,,
164,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.2.d.A,Current account - Goods and services - Goods - Nonmonetary gold - Debit - Annual,2021,2021-01-01,12492.598000000002,12492.598000000002,A,Annual,,
165,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.A,Current account - Goods and services - Goods - Annual,2007,2007-01-01,564869.046705588,564869.046705588,A,Annual,,
166,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.A,Current account - Goods and services - Goods - Annual,2008,2008-01-01,795100.96,795100.96,A,Annual,,
167,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.A,Current account - Goods and services - Goods - Annual,2009,2009-01-01,394611.10000000003,394611.10000000003,A,Annual,,
168,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.A,Current account - Goods and services - Goods - Annual,2010,2010-01-01,576418.240031,576418.240031,A,Annual,,
169,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.A,Current account - Goods and services - Goods - Annual,2011,2011-01-01,917767.41,917767.41,A,Annual,,
170,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.A,Current account - Goods and services - Goods - Annual,2012,2012-01-01,924639.1699999999,924639.1699999999,A,Annual,,
171,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.A,Current account - Goods and services - Goods - Annual,2013,2013-01-01,834590.3800000002,834590.3800000002,A,Annual,,
172,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.A,Current account - Goods and services - Goods - Annual,2014,2014-01-01,689980.867528,689980.867528,A,Annual,,
173,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.A,Current account - Goods and services - Goods - Annual,2015,2015-01-01,165995.24600000004,165995.24600000004,A,Annual,,
174,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.A,Current account - Goods and services - Goods - Annual,2016,2016-01-01,209115.24,209115.24,A,Annual,,
175,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.A,Current account - Goods and services - Goods - Annual,2017,2017-01-01,369228.95682133,369228.95682133,A,Annual,,
176,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.A,Current account - Goods and services - Goods - Annual,2018,2018-01-01,632810.56,632810.56,A,Annual,,
177,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.A,Current account - Goods and services - Goods - Annual,2019,2019-01-01,455010.03962935996,455010.03962935996,A,Annual,,
178,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.A,Current account - Goods and services - Goods - Annual,2020,2020-01-01,179790.89,179790.89,A,Annual,,
179,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.A,Current account - Goods and services - Goods - Annual,2021,2021-01-01,511738.39200000005,511738.39200000005,A,Annual,,
180,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.c.A,Current account - Goods and services - Goods - Credit - Annual,2007,2007-01-01,874403.0,874403.0,A,Annual,,
181,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.c.A,Current account - Goods and services - Goods - Credit - Annual,2008,2008-01-01,1175552.0,1175552.0,A,Annual,,
182,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.c.A,Current account - Goods and services - Goods - Credit - Annual,2009,2009-01-01,721152.0,721152.0,A,Annual,,
183,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.c.A,Current account - Goods and services - Goods - Credit - Annual,2010,2010-01-01,941785.000031,941785.000031,A,Annual,,
184,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.c.A,Current account - Goods and services - Goods - Credit - Annual,2011,2011-01-01,1367620.0,1367620.0,A,Annual,,
185,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.c.A,Current account - Goods and services - Goods - Credit - Annual,2012,2012-01-01,1456386.0,1456386.0,A,Annual,,
186,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.c.A,Current account - Goods and services - Goods - Credit - Annual,2013,2013-01-01,1409629.0000000002,1409629.0000000002,A,Annual,,
187,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.c.A,Current account - Goods and services - Goods - Credit - Annual,2014,2014-01-01,1284213.3,1284213.3,A,Annual,,
188,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.c.A,Current account - Goods and services - Goods - Credit - Annual,2015,2015-01-01,763262.0,763262.0,A,Annual,,
189,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.c.A,Current account - Goods and services - Goods - Credit - Annual,2016,2016-01-01,688528.0,688528.0,A,Annual,,
190,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.c.A,Current account - Goods and services - Goods - Credit - Annual,2017,2017-01-01,831981.378052,831981.378052,A,Annual,,
191,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.c.A,Current account - Goods and services - Goods - Credit - Annual,2018,2018-01-01,1103952.0,1103952.0,A,Annual,,
192,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.c.A,Current account - Goods and services - Goods - Credit - Annual,2019,2019-01-01,981064.363319,981064.363319,A,Annual,,
193,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.c.A,Current account - Goods and services - Goods - Credit - Annual,2020,2020-01-01,651990.0,651990.0,A,Annual,,
194,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.c.A,Current account - Goods and services - Goods - Credit - Annual,2021,2021-01-01,1035744.0,1035744.0,A,Annual,,
195,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.d.A,Current account - Goods and services - Goods - Debit - Annual,2007,2007-01-01,309533.953294412,309533.953294412,A,Annual,,
196,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.d.A,Current account - Goods and services - Goods - Debit - Annual,2008,2008-01-01,380451.04,380451.04,A,Annual,,
197,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.d.A,Current account - Goods and services - Goods - Debit - Annual,2009,2009-01-01,326540.89999999997,326540.89999999997,A,Annual,,
198,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.d.A,Current account - Goods and services - Goods - Debit - Annual,2010,2010-01-01,365366.76,365366.76,A,Annual,,
199,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.d.A,Current account - Goods and services - Goods - Debit - Annual,2011,2011-01-01,449852.58999999997,449852.58999999997,A,Annual,,
200,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.d.A,Current account - Goods and services - Goods - Debit - Annual,2012,2012-01-01,531746.8300000001,531746.8300000001,A,Annual,,
201,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.d.A,Current account - Goods and services - Goods - Debit - Annual,2013,2013-01-01,575038.62,575038.62,A,Annual,,
202,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.d.A,Current account - Goods and services - Goods - Debit - Annual,2014,2014-01-01,594232.432472,594232.432472,A,Annual,,
203,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.d.A,Current account - Goods and services - Goods - Debit - Annual,2015,2015-01-01,597266.754,597266.754,A,Annual,,
204,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.d.A,Current account - Goods and services - Goods - Debit - Annual,2016,2016-01-01,479412.76,479412.76,A,Annual,,
205,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.d.A,Current account - Goods and services - Goods - Debit - Annual,2017,2017-01-01,462752.42123066995,462752.42123066995,A,Annual,,
206,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.d.A,Current account - Goods and services - Goods - Debit - Annual,2018,2018-01-01,471141.44,471141.44,A,Annual,,
207,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.d.A,Current account - Goods and services - Goods - Debit - Annual,2019,2019-01-01,526054.32368964,526054.32368964,A,Annual,,
208,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.d.A,Current account - Goods and services - Goods - Debit - Annual,2020,2020-01-01,472199.11,472199.11,A,Annual,,
209,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.a.d.A,Current account - Goods and services - Goods - Debit - Annual,2021,2021-01-01,524005.60799999995,524005.60799999995,A,Annual,,
210,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.b.1.1.A,Current account - Goods and services - Services - Transport - Passenger - Annual,2007,2007-01-01,278.0,278.0,A,Annual,,
211,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.b.1.1.A,Current account - Goods and services - Services - Transport - Passenger - Annual,2008,2008-01-01,-44.0,-44.0,A,Annual,,
212,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.b.1.1.A,Current account - Goods and services - Services - Transport - Passenger - Annual,2009,2009-01-01,-540.0,-540.0,A,Annual,,
213,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.b.1.1.A,Current account - Goods and services - Services - Transport - Passenger - Annual,2010,2010-01-01,-441.0,-441.0,A,Annual,,
214,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.b.1.1.A,Current account - Goods and services - Services - Transport - Passenger - Annual,2011,2011-01-01,-133.0,-133.0,A,Annual,,
215,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.b.1.1.A,Current account - Goods and services - Services - Transport - Passenger - Annual,2012,2012-01-01,21.0,21.0,A,Annual,,
216,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.b.1.1.A,Current account - Goods and services - Services - Transport - Passenger - Annual,2013,2013-01-01,192.0,192.0,A,Annual,,
217,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.b.1.1.A,Current account - Goods and services - Services - Transport - Passenger - Annual,2014,2014-01-01,22.40000000000009,22.40000000000009,A,Annual,,
218,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.b.1.1.A,Current account - Goods and services - Services - Transport - Passenger - Annual,2015,2015-01-01,123.59999999999991,123.59999999999991,A,Annual,,
219,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.b.1.1.A,Current account - Goods and services - Services - Transport - Passenger - Annual,2016,2016-01-01,4984.039016000001,4984.039016000001,A,Annual,,
220,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.b.1.1.A,Current account - Goods and services - Services - Transport - Passenger - Annual,2017,2017-01-01,5442.200000000001,5442.200000000001,A,Annual,,
221,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.b.1.1.A,Current account - Goods and services - Services - Transport - Passenger - Annual,2018,2018-01-01,7109.4000000000015,7109.4000000000015,A,Annual,,
222,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.b.1.1.A,Current account - Goods and services - Services - Transport - Passenger - Annual,2019,2019-01-01,8035.699999999999,8035.699999999999,A,Annual,,
223,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.b.1.1.A,Current account - Goods and services - Services - Transport - Passenger - Annual,2020,2020-01-01,275.6999999999998,275.6999999999998,A,Annual,,
224,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.b.1.1.A,Current account - Goods and services - Services - Transport - Passenger - Annual,2021,2021-01-01,-494.12183109670013,-494.12183109670013,A,Annual,,
225,annual,SAMA,BPR,Balance of payments (millions riyals),1.A.b.1.1.c.A,Current account - Goods and services - Services - Transport - Passenger - Credit - Annual,2007,2007-01-01,3506.0,3506.0,A,Annual,,
