,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,frequency,Frequency
161,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2018-06,2018-06-01,2.61,2.61,M,Monthly
162,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2018-07,2018-07-01,0.55,0.55,M,Monthly
163,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2018-08,2018-08-01,2.3,2.3,M,Monthly
164,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2018-09,2018-09-01,6.3,6.3,M,Monthly
165,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2018-10,2018-10-01,2.67,2.67,M,Monthly
166,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2018-11,2018-11-01,-1.44,-1.44,M,Monthly
167,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2018-12,2018-12-01,-0.4,-0.4,M,Monthly
168,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2019-01,2019-01-01,1.06,1.06,M,Monthly
169,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2019-02,2019-02-01,0.16,0.16,M,Monthly
170,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2019-03,2019-03-01,1.03,1.03,M,Monthly
171,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2019-04,2019-04-01,1.69,1.69,M,Monthly
172,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2019-05,2019-05-01,0.95,0.95,M,Monthly
173,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2019-06,2019-06-01,0.03,0.03,M,Monthly
174,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2019-07,2019-07-01,1.36,1.36,M,Monthly
175,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2019-08,2019-08-01,0.86,0.86,M,Monthly
176,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2019-09,2019-09-01,0.99,0.99,M,Monthly
177,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2019-10,2019-10-01,2.0,2.0,M,Monthly
178,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2019-11,2019-11-01,0.38,0.38,M,Monthly
179,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2019-12,2019-12-01,0.74,0.74,M,Monthly
180,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2020-01,2020-01-01,1.35,1.35,M,Monthly
181,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2020-02,2020-02-01,0.35,0.35,M,Monthly
182,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2020-03,2020-03-01,0.57,0.57,M,Monthly
183,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2020-04,2020-04-01,0.85,0.85,M,Monthly
184,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2020-05,2020-05-01,1.36,1.36,M,Monthly
185,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2020-06,2020-06-01,1.13,1.13,M,Monthly
186,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2020-07,2020-07-01,0.58,0.58,M,Monthly
187,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2020-08,2020-08-01,0.86,0.86,M,Monthly
188,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2020-09,2020-09-01,0.97,0.97,M,Monthly
189,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2020-10,2020-10-01,2.13,2.13,M,Monthly
190,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2020-11,2020-11-01,2.3,2.3,M,Monthly
191,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2020-12,2020-12-01,1.25,1.25,M,Monthly
192,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2021-01,2021-01-01,1.68,1.68,M,Monthly
193,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2021-02,2021-02-01,0.91,0.91,M,Monthly
194,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2021-03,2021-03-01,1.08,1.08,M,Monthly
195,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2021-04,2021-04-01,1.68,1.68,M,Monthly
196,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2021-05,2021-05-01,0.89,0.89,M,Monthly
197,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2021-06,2021-06-01,1.94,1.94,M,Monthly
198,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2021-07,2021-07-01,1.8,1.8,M,Monthly
199,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2021-08,2021-08-01,1.12,1.12,M,Monthly
200,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2021-09,2021-09-01,1.25,1.25,M,Monthly
201,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2021-10,2021-10-01,2.39,2.39,M,Monthly
202,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2021-11,2021-11-01,3.51,3.51,M,Monthly
203,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2021-12,2021-12-01,13.58,13.58,M,Monthly
204,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2022-01,2022-01-01,11.1,11.1,M,Monthly
205,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2022-02,2022-02-01,4.81,4.81,M,Monthly
206,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2022-03,2022-03-01,5.46,5.46,M,Monthly
207,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2022-04,2022-04-01,7.25,7.25,M,Monthly
208,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2022-05,2022-05-01,2.98,2.98,M,Monthly
209,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2022-06,2022-06-01,4.95,4.95,M,Monthly
210,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2022-07,2022-07-01,2.37,2.37,M,Monthly
211,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2022-08,2022-08-01,1.46,1.46,M,Monthly
212,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2022-09,2022-09-01,3.08,3.08,M,Monthly
213,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2022-10,2022-10-01,3.54,3.54,M,Monthly
214,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2022-11,2022-11-01,2.88,2.88,M,Monthly
215,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2022-12,2022-12-01,1.18,1.18,M,Monthly
216,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2023-01,2023-01-01,6.65,6.65,M,Monthly
217,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2023-02,2023-02-01,3.15,3.15,M,Monthly
218,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2023-03,2023-03-01,2.29,2.29,M,Monthly
219,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2023-04,2023-04-01,2.39,2.39,M,Monthly
220,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2023-05,2023-05-01,0.04,0.04,M,Monthly
221,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2023-06,2023-06-01,3.92,3.92,M,Monthly
222,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2023-07,2023-07-01,9.49,9.49,M,Monthly
223,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2023-08,2023-08-01,9.09,9.09,M,Monthly
224,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2023-09,2023-09-01,4.75,4.75,M,Monthly
225,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2023-10,2023-10-01,3.43,3.43,M,Monthly
226,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2023-11,2023-11-01,3.28,3.28,M,Monthly
227,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2023-12,2023-12-01,2.93,2.93,M,Monthly
228,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2024-01,2024-01-01,6.7,6.7,M,Monthly
229,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2024-02,2024-02-01,4.53,4.53,M,Monthly
230,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2024-03,2024-03-01,3.16,3.16,M,Monthly
231,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2024-04,2024-04-01,3.18,3.18,M,Monthly
232,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2024-05,2024-05-01,3.37,3.37,M,Monthly
233,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2024-06,2024-06-01,1.64,1.64,M,Monthly
234,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2024-07,2024-07-01,3.23,3.23,M,Monthly
235,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2024-08,2024-08-01,2.47,2.47,M,Monthly
236,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2024-09,2024-09-01,2.97,2.97,M,Monthly
237,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2024-10,2024-10-01,2.88,2.88,M,Monthly
238,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2024-11,2024-11-01,2.24,2.24,M,Monthly
239,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2024-12,2024-12-01,1.03,1.03,M,Monthly
240,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpimtm,CPI (Month to Month  % Changes),2025-01,2025-01-01,5.03,5.03,M,Monthly
241,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2005-01,2005-01-01,9.24,9.24,M,Monthly
242,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2005-02,2005-02-01,8.69,8.69,M,Monthly
243,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2005-03,2005-03-01,7.94,7.94,M,Monthly
244,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2005-04,2005-04-01,8.18,8.18,M,Monthly
245,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2005-05,2005-05-01,8.7,8.7,M,Monthly
246,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2005-06,2005-06-01,8.95,8.95,M,Monthly
247,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2005-07,2005-07-01,7.82,7.82,M,Monthly
248,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2005-08,2005-08-01,7.91,7.91,M,Monthly
249,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2005-09,2005-09-01,7.99,7.99,M,Monthly
250,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2005-10,2005-10-01,7.52,7.52,M,Monthly
251,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2005-11,2005-11-01,7.61,7.61,M,Monthly
252,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2005-12,2005-12-01,7.72,7.72,M,Monthly
253,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2006-01,2006-01-01,7.93,7.93,M,Monthly
254,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2006-02,2006-02-01,8.15,8.15,M,Monthly
255,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2006-03,2006-03-01,8.16,8.16,M,Monthly
256,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2006-04,2006-04-01,8.83,8.83,M,Monthly
257,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2006-05,2006-05-01,9.86,9.86,M,Monthly
258,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2006-06,2006-06-01,10.12,10.12,M,Monthly
259,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2006-07,2006-07-01,11.69,11.69,M,Monthly
260,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2006-08,2006-08-01,10.26,10.26,M,Monthly
261,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2006-09,2006-09-01,10.55,10.55,M,Monthly
262,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2006-10,2006-10-01,9.98,9.98,M,Monthly
263,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2006-11,2006-11-01,9.86,9.86,M,Monthly
264,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2006-12,2006-12-01,9.65,9.65,M,Monthly
265,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2007-01,2007-01-01,9.93,9.93,M,Monthly
266,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2007-02,2007-02-01,10.16,10.16,M,Monthly
267,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2007-03,2007-03-01,10.86,10.86,M,Monthly
268,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2007-04,2007-04-01,10.72,10.72,M,Monthly
269,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2007-05,2007-05-01,9.23,9.23,M,Monthly
270,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2007-06,2007-06-01,8.6,8.6,M,Monthly
271,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2007-07,2007-07-01,6.9,6.9,M,Monthly
272,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2007-08,2007-08-01,7.39,7.39,M,Monthly
273,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2007-09,2007-09-01,7.12,7.12,M,Monthly
274,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2007-10,2007-10-01,7.7,7.7,M,Monthly
275,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2007-11,2007-11-01,8.4,8.4,M,Monthly
276,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2007-12,2007-12-01,8.39,8.39,M,Monthly
277,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2008-01,2008-01-01,8.17,8.17,M,Monthly
278,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2008-02,2008-02-01,9.1,9.1,M,Monthly
279,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2008-03,2008-03-01,9.15,9.15,M,Monthly
280,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2008-04,2008-04-01,9.66,9.66,M,Monthly
281,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2008-05,2008-05-01,10.74,10.74,M,Monthly
282,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2008-06,2008-06-01,10.61,10.61,M,Monthly
283,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2008-07,2008-07-01,12.06,12.06,M,Monthly
284,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2008-08,2008-08-01,11.77,11.77,M,Monthly
285,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2008-09,2008-09-01,11.13,11.13,M,Monthly
286,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2008-10,2008-10-01,11.99,11.99,M,Monthly
287,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2008-11,2008-11-01,10.76,10.76,M,Monthly
288,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2008-12,2008-12-01,10.06,10.06,M,Monthly
289,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2009-01,2009-01-01,9.5,9.5,M,Monthly
290,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2009-02,2009-02-01,7.73,7.73,M,Monthly
291,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2009-03,2009-03-01,7.89,7.89,M,Monthly
292,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2009-04,2009-04-01,6.13,6.13,M,Monthly
293,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2009-05,2009-05-01,5.24,5.24,M,Monthly
294,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2009-06,2009-06-01,5.73,5.73,M,Monthly
295,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2009-07,2009-07-01,5.39,5.39,M,Monthly
296,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2009-08,2009-08-01,5.33,5.33,M,Monthly
297,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2009-09,2009-09-01,5.27,5.27,M,Monthly
298,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2009-10,2009-10-01,5.08,5.08,M,Monthly
299,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2009-11,2009-11-01,5.53,5.53,M,Monthly
300,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2009-12,2009-12-01,6.53,6.53,M,Monthly
301,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2010-01,2010-01-01,8.19,8.19,M,Monthly
302,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2010-02,2010-02-01,10.13,10.13,M,Monthly
303,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2010-03,2010-03-01,9.56,9.56,M,Monthly
304,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2010-04,2010-04-01,10.19,10.19,M,Monthly
305,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2010-05,2010-05-01,9.1,9.1,M,Monthly
306,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2010-06,2010-06-01,8.37,8.37,M,Monthly
307,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2010-07,2010-07-01,7.58,7.58,M,Monthly
308,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2010-08,2010-08-01,8.33,8.33,M,Monthly
309,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2010-09,2010-09-01,9.24,9.24,M,Monthly
310,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2010-10,2010-10-01,8.62,8.62,M,Monthly
311,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2010-11,2010-11-01,7.29,7.29,M,Monthly
312,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2010-12,2010-12-01,6.4,6.4,M,Monthly
313,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2011-01,2011-01-01,4.9,4.9,M,Monthly
314,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2011-02,2011-02-01,4.16,4.16,M,Monthly
315,monthly,TCMB,CPI,Consumer Price Index (2003=100) (TURKSTAT),cpiyty,CPI (Year to Year % Changes),2011-03,2011-03-01,3.99,3.99,M,Monthly
