,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,FREQ,REF_AREA,ADJUSTMENT,BS_REP_SECTOR,BS_ITEM,MATURITY_ORIG,DATA_TYPE,COUNT_AREA,BS_COUNT_SECTOR,CURRENCY_TRANS,BS_SUFFIX,Frequency code list,Area code list,Adjustment indicator code list,Balance sheet reference sector breakdown,Balance sheet item,Original maturity,Data Type,Counterpart geo area,Balance sheet counterpart sector,Currency code list,Suffix
408,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",2004-01,2004-01-01,444673.0,444673.0,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
409,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",2004-02,2004-02-01,445387.0,445387.0,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
410,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",2004-03,2004-03-01,457111.0,457111.0,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
411,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",2004-04,2004-04-01,459531.0,459531.0,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
412,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",2004-05,2004-05-01,462825.0,462825.0,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
413,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",2004-06,2004-06-01,467920.0,467920.0,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
414,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",2004-07,2004-07-01,473774.0,473774.0,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
415,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",2004-08,2004-08-01,463251.0,463251.0,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
416,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",2004-09,2004-09-01,469723.0,469723.0,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
417,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",2004-10,2004-10-01,477263.0,477263.0,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
418,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",2004-11,2004-11-01,476807.0,476807.0,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
419,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",2004-12,2004-12-01,500740.0,500740.0,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
420,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",2005-01,2005-01-01,494608.0,494608.0,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
421,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",2005-02,2005-02-01,488797.0,488797.0,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
422,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",2005-03,2005-03-01,497015.0,497015.0,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
423,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",2005-04,2005-04-01,503167.0,503167.0,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
424,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",2005-05,2005-05-01,500019.0,500019.0,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
425,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",2005-06,2005-06-01,516863.0,516863.0,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
426,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",2005-07,2005-07-01,530086.0,530086.0,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
427,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",2005-08,2005-08-01,515086.0,515086.0,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
428,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",2005-09,2005-09-01,518804.0,518804.0,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
429,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",2005-10,2005-10-01,527874.0,527874.0,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
430,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",2005-11,2005-11-01,523714.0,523714.0,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
431,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",2005-12,2005-12-01,560569.0,560569.0,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
432,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",2006-01,2006-01-01,546551.0,546551.0,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
433,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",2006-02,2006-02-01,538330.0,538330.0,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
434,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",2006-03,2006-03-01,543304.0,543304.0,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
435,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",2006-04,2006-04-01,573307.0,573307.0,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
436,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",2006-05,2006-05-01,559599.0,559599.0,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
437,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",2006-06,2006-06-01,571593.0,571593.0,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
438,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",2006-07,2006-07-01,568801.0,568801.0,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
