,period,value,dataset_name,FREQ,REF_AREA,series_name,series_code
6943,2021-04-01,212.8172,Selected residential property prices,Q,PH,"Quarterly – Philippines – Nominal – Index, 2010 = 100",Q.PH.N.628
6944,2021-07-01,214.3538,Selected residential property prices,Q,PH,"Quarterly – Philippines – Nominal – Index, 2010 = 100",Q.PH.N.628
6945,2021-10-01,216.6587,Selected residential property prices,Q,PH,"Quarterly – Philippines – Nominal – Index, 2010 = 100",Q.PH.N.628
6946,2022-01-01,214.8148,Selected residential property prices,Q,PH,"Quarterly – Philippines – Nominal – Index, 2010 = 100",Q.PH.N.628
6947,2022-04-01,218.3489,Selected residential property prices,Q,PH,"Quarterly – Philippines – Nominal – Index, 2010 = 100",Q.PH.N.628
6948,2022-07-01,228.3367,Selected residential property prices,Q,PH,"Quarterly – Philippines – Nominal – Index, 2010 = 100",Q.PH.N.628
6949,2022-10-01,233.4075,Selected residential property prices,Q,PH,"Quarterly – Philippines – Nominal – Index, 2010 = 100",Q.PH.N.628
6950,2023-01-01,236.788,Selected residential property prices,Q,PH,"Quarterly – Philippines – Nominal – Index, 2010 = 100",Q.PH.N.628
6951,2023-04-01,249.2343,Selected residential property prices,Q,PH,"Quarterly – Philippines – Nominal – Index, 2010 = 100",Q.PH.N.628
6952,2023-07-01,257.6855,Selected residential property prices,Q,PH,"Quarterly – Philippines – Nominal – Index, 2010 = 100",Q.PH.N.628
6953,2023-10-01,248.466,Selected residential property prices,Q,PH,"Quarterly – Philippines – Nominal – Index, 2010 = 100",Q.PH.N.628
6954,2024-01-01,251.2319,Selected residential property prices,Q,PH,"Quarterly – Philippines – Nominal – Index, 2010 = 100",Q.PH.N.628
6955,2024-04-01,255.8416,Selected residential property prices,Q,PH,"Quarterly – Philippines – Nominal – Index, 2010 = 100",Q.PH.N.628
6956,2024-07-01,251.8465,Selected residential property prices,Q,PH,"Quarterly – Philippines – Nominal – Index, 2010 = 100",Q.PH.N.628
6957,2024-10-01,265.2148,Selected residential property prices,Q,PH,"Quarterly – Philippines – Nominal – Index, 2010 = 100",Q.PH.N.628
6958,2010-01-01,99.0437,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6959,2010-04-01,100.2462,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6960,2010-07-01,100.3882,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6961,2010-10-01,100.3219,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6962,2011-01-01,100.2557,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6963,2011-04-01,100.909,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6964,2011-07-01,99.8106,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6965,2011-10-01,99.3467,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6966,2012-01-01,98.0021,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6967,2012-04-01,97.3582,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6968,2012-07-01,96.0231,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6969,2012-10-01,94.9626,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6970,2013-01-01,92.5102,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6971,2013-04-01,92.3397,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6972,2013-07-01,92.2545,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6973,2013-10-01,92.3113,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6974,2014-01-01,91.9894,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6975,2014-04-01,94.0252,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6976,2014-07-01,93.4192,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6977,2014-10-01,93.637,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6978,2015-01-01,93.7979,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6979,2015-04-01,95.0952,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6980,2015-07-01,95.2845,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6981,2015-10-01,94.5744,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6982,2016-01-01,94.688,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6983,2016-04-01,95.4834,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6984,2016-07-01,97.273,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6985,2016-10-01,98.343,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6986,2017-01-01,97.8411,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6987,2017-04-01,99.839,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6988,2017-07-01,100.8427,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6989,2017-10-01,102.1305,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6990,2018-01-01,103.6644,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6991,2018-04-01,106.0032,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6992,2018-07-01,107.4046,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6993,2018-10-01,109.9422,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6994,2019-01-01,112.0538,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6995,2019-04-01,114.6672,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6996,2019-07-01,117.0249,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6997,2019-10-01,120.3106,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6998,2020-01-01,124.6662,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
6999,2020-04-01,127.1755,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
7000,2020-07-01,129.7794,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
7001,2020-10-01,131.0671,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
7002,2021-01-01,133.6616,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
7003,2021-04-01,137.771,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
7004,2021-07-01,141.3503,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
7005,2021-10-01,146.9084,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
7006,2022-01-01,151.7849,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
7007,2022-04-01,154.8149,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
7008,2022-07-01,158.4888,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
7009,2022-10-01,160.6287,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
7010,2023-01-01,160.5151,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
7011,2023-04-01,165.704,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
7012,2023-07-01,173.1654,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
7013,2023-10-01,181.5358,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
7014,2024-01-01,189.4139,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
7015,2024-04-01,194.9815,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
7016,2024-07-01,198.0873,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
7017,2024-10-01,200.4072,Selected residential property prices,Q,PL,"Quarterly – Poland – Nominal – Index, 2010 = 100",Q.PL.N.628
7018,1988-01-01,35.7311,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7019,1988-04-01,37.1018,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7020,1988-07-01,38.8463,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7021,1988-10-01,40.84,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7022,1989-01-01,42.3353,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7023,1989-04-01,43.4879,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7024,1989-07-01,46.4473,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7025,1989-10-01,47.8492,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7026,1990-01-01,49.2198,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7027,1990-04-01,50.7774,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7028,1990-07-01,52.7088,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7029,1990-10-01,54.4845,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7030,1991-01-01,58.2539,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7031,1991-04-01,61.0575,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7032,1991-07-01,62.9578,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7033,1991-10-01,65.0761,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7034,1992-01-01,67.9109,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7035,1992-04-01,70.3096,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7036,1992-07-01,70.0292,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7037,1992-10-01,69.8423,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7038,1993-01-01,69.9669,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7039,1993-04-01,70.6523,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7040,1993-07-01,70.4654,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7041,1993-10-01,70.5277,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7042,1994-01-01,71.3376,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7043,1994-04-01,71.4622,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7044,1994-07-01,72.2099,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7045,1994-10-01,73.0198,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7046,1995-01-01,73.1133,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7047,1995-04-01,72.9575,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7048,1995-07-01,73.051,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7049,1995-10-01,73.3313,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7050,1996-01-01,73.6428,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7051,1996-04-01,74.2659,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7052,1996-07-01,74.4216,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7053,1996-10-01,74.8889,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7054,1997-01-01,75.6054,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7055,1997-04-01,76.4154,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7056,1997-07-01,77.5991,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7057,1997-10-01,78.3779,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7058,1998-01-01,78.6894,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7059,1998-04-01,79.7174,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7060,1998-07-01,80.9324,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7061,1998-10-01,82.3965,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7062,1999-01-01,85.169,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7063,1999-04-01,86.6643,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7064,1999-07-01,88.9072,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7065,1999-10-01,89.8729,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
7066,2000-01-01,91.3994,Selected residential property prices,Q,PT,"Quarterly – Portugal – Nominal – Index, 2010 = 100",Q.PT.N.628
