,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,LOCATION,SUBJECT,MEASURE,FREQUENCY,Country,Subject,Measure,Frequency
74,annual,OECD,MEI,Main Economic Indicators Publication,AUS.MANMM101.STSA.A,"Australia – Monetary aggregates and their components > Narrow money and components > M1 and components > M1 – Level, rate or national currency, s.a. – Annual",1971,1971-01-01,5.39502603923618,5.39502603923618,AUS,MANMM101,STSA,A,Australia,Monetary aggregates and their components > Narrow money and components > M1 and components > M1,"Level, rate or national currency, s.a.",Annual
75,annual,OECD,MEI,Main Economic Indicators Publication,AUS.MANMM101.STSA.A,"Australia – Monetary aggregates and their components > Narrow money and components > M1 and components > M1 – Level, rate or national currency, s.a. – Annual",1972,1972-01-01,6.00520512135959,6.00520512135959,AUS,MANMM101,STSA,A,Australia,Monetary aggregates and their components > Narrow money and components > M1 and components > M1,"Level, rate or national currency, s.a.",Annual
76,annual,OECD,MEI,Main Economic Indicators Publication,AUS.MANMM101.STSA.A,"Australia – Monetary aggregates and their components > Narrow money and components > M1 and components > M1 – Level, rate or national currency, s.a. – Annual",1973,1973-01-01,7.38110454358647,7.38110454358647,AUS,MANMM101,STSA,A,Australia,Monetary aggregates and their components > Narrow money and components > M1 and components > M1,"Level, rate or national currency, s.a.",Annual
77,annual,OECD,MEI,Main Economic Indicators Publication,AUS.MANMM101.STSA.A,"Australia – Monetary aggregates and their components > Narrow money and components > M1 and components > M1 – Level, rate or national currency, s.a. – Annual",1974,1974-01-01,7.64369329430184,7.64369329430184,AUS,MANMM101,STSA,A,Australia,Monetary aggregates and their components > Narrow money and components > M1 and components > M1,"Level, rate or national currency, s.a.",Annual
78,annual,OECD,MEI,Main Economic Indicators Publication,AUS.MANMM101.STSA.A,"Australia – Monetary aggregates and their components > Narrow money and components > M1 and components > M1 – Level, rate or national currency, s.a. – Annual",1975,1975-01-01,9.00814318231228,9.00814318231228,AUS,MANMM101,STSA,A,Australia,Monetary aggregates and their components > Narrow money and components > M1 and components > M1,"Level, rate or national currency, s.a.",Annual
79,annual,OECD,MEI,Main Economic Indicators Publication,AUS.MANMM101.STSA.A,"Australia – Monetary aggregates and their components > Narrow money and components > M1 and components > M1 – Level, rate or national currency, s.a. – Annual",1976,1976-01-01,10.275,10.275,AUS,MANMM101,STSA,A,Australia,Monetary aggregates and their components > Narrow money and components > M1 and components > M1,"Level, rate or national currency, s.a.",Annual
80,annual,OECD,MEI,Main Economic Indicators Publication,AUS.MANMM101.STSA.A,"Australia – Monetary aggregates and their components > Narrow money and components > M1 and components > M1 – Level, rate or national currency, s.a. – Annual",1977,1977-01-01,11.1333333333333,11.1333333333333,AUS,MANMM101,STSA,A,Australia,Monetary aggregates and their components > Narrow money and components > M1 and components > M1,"Level, rate or national currency, s.a.",Annual
81,annual,OECD,MEI,Main Economic Indicators Publication,AUS.MANMM101.STSA.A,"Australia – Monetary aggregates and their components > Narrow money and components > M1 and components > M1 – Level, rate or national currency, s.a. – Annual",1978,1978-01-01,12.1083333333333,12.1083333333333,AUS,MANMM101,STSA,A,Australia,Monetary aggregates and their components > Narrow money and components > M1 and components > M1,"Level, rate or national currency, s.a.",Annual
82,annual,OECD,MEI,Main Economic Indicators Publication,AUS.MANMM101.STSA.A,"Australia – Monetary aggregates and their components > Narrow money and components > M1 and components > M1 – Level, rate or national currency, s.a. – Annual",1979,1979-01-01,14.05,14.05,AUS,MANMM101,STSA,A,Australia,Monetary aggregates and their components > Narrow money and components > M1 and components > M1,"Level, rate or national currency, s.a.",Annual
83,annual,OECD,MEI,Main Economic Indicators Publication,AUS.MANMM101.STSA.A,"Australia – Monetary aggregates and their components > Narrow money and components > M1 and components > M1 – Level, rate or national currency, s.a. – Annual",1980,1980-01-01,16.0916666666667,16.0916666666667,AUS,MANMM101,STSA,A,Australia,Monetary aggregates and their components > Narrow money and components > M1 and components > M1,"Level, rate or national currency, s.a.",Annual
84,annual,OECD,MEI,Main Economic Indicators Publication,AUS.MANMM101.STSA.A,"Australia – Monetary aggregates and their components > Narrow money and components > M1 and components > M1 – Level, rate or national currency, s.a. – Annual",1981,1981-01-01,17.6916666666667,17.6916666666667,AUS,MANMM101,STSA,A,Australia,Monetary aggregates and their components > Narrow money and components > M1 and components > M1,"Level, rate or national currency, s.a.",Annual
85,annual,OECD,MEI,Main Economic Indicators Publication,AUS.MANMM101.STSA.A,"Australia – Monetary aggregates and their components > Narrow money and components > M1 and components > M1 – Level, rate or national currency, s.a. – Annual",1982,1982-01-01,18.0416666666667,18.0416666666667,AUS,MANMM101,STSA,A,Australia,Monetary aggregates and their components > Narrow money and components > M1 and components > M1,"Level, rate or national currency, s.a.",Annual
86,annual,OECD,MEI,Main Economic Indicators Publication,AUS.MANMM101.STSA.A,"Australia – Monetary aggregates and their components > Narrow money and components > M1 and components > M1 – Level, rate or national currency, s.a. – Annual",1983,1983-01-01,19.2583333333333,19.2583333333333,AUS,MANMM101,STSA,A,Australia,Monetary aggregates and their components > Narrow money and components > M1 and components > M1,"Level, rate or national currency, s.a.",Annual
87,annual,OECD,MEI,Main Economic Indicators Publication,AUS.MANMM101.STSA.A,"Australia – Monetary aggregates and their components > Narrow money and components > M1 and components > M1 – Level, rate or national currency, s.a. – Annual",1984,1984-01-01,21.2666666666667,21.2666666666667,AUS,MANMM101,STSA,A,Australia,Monetary aggregates and their components > Narrow money and components > M1 and components > M1,"Level, rate or national currency, s.a.",Annual
88,annual,OECD,MEI,Main Economic Indicators Publication,AUS.MANMM101.STSA.A,"Australia – Monetary aggregates and their components > Narrow money and components > M1 and components > M1 – Level, rate or national currency, s.a. – Annual",1985,1985-01-01,23.6083333333333,23.6083333333333,AUS,MANMM101,STSA,A,Australia,Monetary aggregates and their components > Narrow money and components > M1 and components > M1,"Level, rate or national currency, s.a.",Annual
89,annual,OECD,MEI,Main Economic Indicators Publication,AUS.MANMM101.STSA.A,"Australia – Monetary aggregates and their components > Narrow money and components > M1 and components > M1 – Level, rate or national currency, s.a. – Annual",1986,1986-01-01,25.4416666666667,25.4416666666667,AUS,MANMM101,STSA,A,Australia,Monetary aggregates and their components > Narrow money and components > M1 and components > M1,"Level, rate or national currency, s.a.",Annual
90,annual,OECD,MEI,Main Economic Indicators Publication,AUS.MANMM101.STSA.A,"Australia – Monetary aggregates and their components > Narrow money and components > M1 and components > M1 – Level, rate or national currency, s.a. – Annual",1987,1987-01-01,30.0,30.0,AUS,MANMM101,STSA,A,Australia,Monetary aggregates and their components > Narrow money and components > M1 and components > M1,"Level, rate or national currency, s.a.",Annual
91,annual,OECD,MEI,Main Economic Indicators Publication,AUS.MANMM101.STSA.A,"Australia – Monetary aggregates and their components > Narrow money and components > M1 and components > M1 – Level, rate or national currency, s.a. – Annual",1988,1988-01-01,35.4916666666667,35.4916666666667,AUS,MANMM101,STSA,A,Australia,Monetary aggregates and their components > Narrow money and components > M1 and components > M1,"Level, rate or national currency, s.a.",Annual
92,annual,OECD,MEI,Main Economic Indicators Publication,AUS.MANMM101.STSA.A,"Australia – Monetary aggregates and their components > Narrow money and components > M1 and components > M1 – Level, rate or national currency, s.a. – Annual",1989,1989-01-01,40.8,40.8,AUS,MANMM101,STSA,A,Australia,Monetary aggregates and their components > Narrow money and components > M1 and components > M1,"Level, rate or national currency, s.a.",Annual
93,annual,OECD,MEI,Main Economic Indicators Publication,AUS.MANMM101.STSA.A,"Australia – Monetary aggregates and their components > Narrow money and components > M1 and components > M1 – Level, rate or national currency, s.a. – Annual",1990,1990-01-01,42.3416666666667,42.3416666666667,AUS,MANMM101,STSA,A,Australia,Monetary aggregates and their components > Narrow money and components > M1 and components > M1,"Level, rate or national currency, s.a.",Annual
94,annual,OECD,MEI,Main Economic Indicators Publication,AUS.MANMM101.STSA.A,"Australia – Monetary aggregates and their components > Narrow money and components > M1 and components > M1 – Level, rate or national currency, s.a. – Annual",1991,1991-01-01,45.9,45.9,AUS,MANMM101,STSA,A,Australia,Monetary aggregates and their components > Narrow money and components > M1 and components > M1,"Level, rate or national currency, s.a.",Annual
95,annual,OECD,MEI,Main Economic Indicators Publication,AUS.MANMM101.STSA.A,"Australia – Monetary aggregates and their components > Narrow money and components > M1 and components > M1 – Level, rate or national currency, s.a. – Annual",1992,1992-01-01,54.2166666666667,54.2166666666667,AUS,MANMM101,STSA,A,Australia,Monetary aggregates and their components > Narrow money and components > M1 and components > M1,"Level, rate or national currency, s.a.",Annual
96,annual,OECD,MEI,Main Economic Indicators Publication,AUS.MANMM101.STSA.A,"Australia – Monetary aggregates and their components > Narrow money and components > M1 and components > M1 – Level, rate or national currency, s.a. – Annual",1993,1993-01-01,63.9083333333333,63.9083333333333,AUS,MANMM101,STSA,A,Australia,Monetary aggregates and their components > Narrow money and components > M1 and components > M1,"Level, rate or national currency, s.a.",Annual
97,annual,OECD,MEI,Main Economic Indicators Publication,AUS.MANMM101.STSA.A,"Australia – Monetary aggregates and their components > Narrow money and components > M1 and components > M1 – Level, rate or national currency, s.a. – Annual",1994,1994-01-01,73.8916666666667,73.8916666666667,AUS,MANMM101,STSA,A,Australia,Monetary aggregates and their components > Narrow money and components > M1 and components > M1,"Level, rate or national currency, s.a.",Annual
98,annual,OECD,MEI,Main Economic Indicators Publication,AUS.MANMM101.STSA.A,"Australia – Monetary aggregates and their components > Narrow money and components > M1 and components > M1 – Level, rate or national currency, s.a. – Annual",1995,1995-01-01,77.2,77.2,AUS,MANMM101,STSA,A,Australia,Monetary aggregates and their components > Narrow money and components > M1 and components > M1,"Level, rate or national currency, s.a.",Annual
99,annual,OECD,MEI,Main Economic Indicators Publication,AUS.MANMM101.STSA.A,"Australia – Monetary aggregates and their components > Narrow money and components > M1 and components > M1 – Level, rate or national currency, s.a. – Annual",1996,1996-01-01,86.8,86.8,AUS,MANMM101,STSA,A,Australia,Monetary aggregates and their components > Narrow money and components > M1 and components > M1,"Level, rate or national currency, s.a.",Annual
100,annual,OECD,MEI,Main Economic Indicators Publication,AUS.MANMM101.STSA.A,"Australia – Monetary aggregates and their components > Narrow money and components > M1 and components > M1 – Level, rate or national currency, s.a. – Annual",1997,1997-01-01,99.125,99.125,AUS,MANMM101,STSA,A,Australia,Monetary aggregates and their components > Narrow money and components > M1 and components > M1,"Level, rate or national currency, s.a.",Annual
101,annual,OECD,MEI,Main Economic Indicators Publication,AUS.MANMM101.STSA.A,"Australia – Monetary aggregates and their components > Narrow money and components > M1 and components > M1 – Level, rate or national currency, s.a. – Annual",1998,1998-01-01,108.858333333333,108.858333333333,AUS,MANMM101,STSA,A,Australia,Monetary aggregates and their components > Narrow money and components > M1 and components > M1,"Level, rate or national currency, s.a.",Annual
